sentence_index,word_index,word,gold_lex,gold_pos,gold_stemgloss
175,75,الصور,صُورَة,noun,pictures;photographs;illustrations;photos
175,76,والمعلومات,مَعْلُوم,noun,information;data
175,77,الشخصية,شَخْصِيّ,adj,private;personal
175,78,يبدأ,بَدَأ,verb,start;begin
175,79,بنشرها,نَشْر,noun,spreading;propagation
175,80,في,فِي,prep,in
175,81,كل,كُلّ,noun_quant,"all,_entire,_every,_whole"
175,82,مكان,مَكان,noun,place;location;position
175,83,وهذا,هٰذا,pron_dem,this_[masc.sg.]
175,84,يتسبب,تَسَبَّب,verb,cause;lead_(to);result_(in)
175,85,في,فِي,prep,in
175,86,أذية,أَذِيَّة,noun,harm;injury;malice;prejudice
175,87,المجني,مَجْنِيّ,adj,victimized;aggrieved
175,88,عليه,عَلَى,prep,on;above
175,89,نفسيا,نَفْسِيّ,adj,mental;spiritual;psychological
175,90,ويسبب,سَبَّب,verb,cause;produce;provoke
175,91,له,لِ,prep,to/for_+_it/him_(it/he_has)
175,92,المشاكل,مُشْكِلَة,noun,problems;inconveniences;issues
175,93,.,.,punc,.
175,94,ثانيا,ثانِي,adj_num,second;next
175,95,توجد,وَجَد,verb,be_found;exist
175,96,الكثير,كَثِير,adj,many;much;numerous
175,97,من,مِن,prep,from
175,98,العصابات,عِصابَة,noun,gangs;groups;bands
175,99,التي,الَّذِي,pron_rel,which;who;whom_[fem.sg.]
175,100,تسرق,سَرَق,verb,steal;rob
175,101,الأموال,مال,noun,assets;capital;funds
175,102,عن,عَن,prep,"(away)_from,_off,_about,_on,_over"
175,103,طريق,طَرِيق,noun,road;way
175,104,تقمصها,تَقَمُّص,noun,identification_with
175,105,لشخصية,شَخْصِيَّة,noun,identity;person;personality;individual
175,106,موظف,مُوَظَّف,noun,employee
175,107,البنك,بَنْك,noun,bank
175,108,.,.,punc,.
175,109,وهناك,هُناكَ,adv,there
175,110,من,مَنْ,pron_rel,who/whom
175,111,تصيبه,أَصاب,verb,strike;afflict
175,112,الكآبة,كَآبَة,noun,depression
175,113,والعزلة,عُزْلَة,noun,isolation;separation;retirement
175,114,عن,عَن,prep,"(away)_from,_off,_about,_on,_over"
175,115,العائلة,عائِلَة,noun,family;household
175,116,والمجتمع,مُجْتَمَع,noun,society
175,117,بسبب,سَبَب,noun,because_of;due_to
175,118,كثرة,كَثْرَة,noun,abundance;frequency
175,119,الاستخدام,ٱِسْتِخْدام,noun,usage;using;utilization
175,120,.,.,punc,.
175,121,قد,قَدْ,part_verb,"may,_might,_perhaps,_maybe,_possibly,_probably"
175,122,ذكرنا,ذَكَر,verb,mention;cite;remember
175,123,بعضا,بَعْض,noun_quant,"some,_a_few,_little,_part"
175,124,من,مِن,prep,from
175,125,السلبيات,سَلْبِيَّة,noun,negativism
175,126,التي,الَّذِي,pron_rel,which;who;whom_[fem.sg.]
175,127,قد,قَدْ,part_verb,"may,_might,_perhaps,_maybe,_possibly,_probably"
175,128,يستفيد,ٱِسْتَفاد,verb,benefit_from;make_use_of
175,129,منها,مِن,prep,from
175,130,البعض,بَعْض,noun_quant,"some,_a_few,_little,_part"
175,131,",",",",punc,","
175,132,سوف,سَوْفَ,part_fut,will;shall
175,133,نذكر,ذَكَر,verb,be_worth_mentioning;be_worth_citing
175,134,بعضا,بَعْض,noun_quant,"some,_a_few,_little,_part"
175,135,من,مِن,prep,from
175,136,الإيجابيات,إِيجابِيّ,noun,positive_aspects;good_points
175,137,الآن,آن,noun,time;moment
175,138,.,.,punc,.
175,139,عن,عَن,prep,"(away)_from,_off,_about,_on,_over"
175,140,طريق,طَرِيق,noun,road;way
175,141,برامج,بَرْنامَج,noun,programs
175,142,التواصل,تَواصُل,noun,continuity;continuation
175,143,الاجتماعي,ٱِجْتِماعِيّ,adj,social
175,144,يتمكن,تَمَكَّن,verb,be_capable_of;be_able_to
175,145,الفرد,فَرْد,noun,individual;unit
175,146,من,مِن,prep,from
175,147,التواصل,تَواصُل,noun,continuity;continuation
175,148,مع,مَع,noun,something_with
175,149,أشخاص,شَخْص,noun,individuals;persons
175,150,من,مِن,prep,from
175,151,دول,دَوْلَة,noun,states;countries
175,152,العالم,عالَم,noun,world
175,153,وبهذا,هٰذا,pron_dem,this_[masc.sg.]
175,154,يعزز,عَزَّز,verb,be_strengthened;be_reinforced
175,155,ثقافته,ثَقافَة,noun,culture;civilization
175,156,ويكتسب,ٱِكْتَسَب,verb,acquire;gain
175,157,المزيد,مَزِيد,noun,more;greater_number
175,158,من,مِن,prep,from
175,159,المعلومات,مَعْلُوم,noun,information;data
175,160,حول,حَوْل,noun,about;around;concerning
175,161,دولة,دَوْلَة,noun,state;country
175,162,الشخص,شَخْص,noun,individual;person
175,163,",",",",punc,","
175,164,ويسهل,سَهَّل,verb,facilitate;make_easy
175,165,التواصل,تَواصُل,noun,continuity;continuation
175,166,مع,مَع,noun,something_with
175,167,العائلة,عائِلَة,noun,family;household
175,168,أينما,أَيْنَما,adv_rel,"Wherever,_wheresoever,_no_matter_where,_anywhere,_where"
175,169,كان,كان,verb,be;was;were
175,170,.,.,punc,.
175,171,هذه,هٰذا,pron_dem,this/these
175,172,الأيام,يَوْم,noun,days
175,173,جميع,جَمِيع,noun_quant,"all,_entire,_every,_whole"
175,174,الناس,ناس,noun,people
175,175,يمكنهم,أَمْكَن,verb,be_possible;make_possible_for
175,176,الاستفادة,ٱِسْتِفادَة,noun,profit;gain
175,177,من,مِن,prep,from
175,178,برامج,بَرْنامَج,noun,programs
175,179,التواصل,تَواصُل,noun,continuity;continuation
175,180,الاجتماعي,ٱِجْتِماعِيّ,adj,social
175,181,عن,عَن,prep,"(away)_from,_off,_about,_on,_over"
175,182,طريق,طَرِيق,noun,road;way
175,183,إطلاق,إِطْلاق,noun,releasing;launching
175,184,علامتهم,عَلامَة,noun,mark;sign;point
175,185,التجارية,تِجارِيّ,adj,commercial;business
175,186,الخاصة,خاصّ,adj,special;specific
175,187,",",",",punc,","
175,188,فيكون,كان,verb,be
175,189,هذا,هٰذا,pron_dem,this_[masc.sg.]
175,190,مصدر,مَصْدَر,noun,source
175,191,دخل,دَخْل,noun,income;revenue;business
175,192,عن,عَن,prep,"(away)_from,_off,_about,_on,_over"
175,193,طريق,طَرِيق,noun,road;way
175,194,هذه,هٰذا,pron_dem,this/these
175,195,البرامج,بَرْنامَج,noun,programs
175,196,.,.,punc,.
175,197,يعتقد,ٱِعْتَقَد,verb,be_believed
175,198,البعض,بَعْض,noun_quant,"some,_a_few,_little,_part"
175,199,أن,أَنَّ,conj_sub,that
175,200,هذه,هٰذا,pron_dem,this/these
175,201,البرامج,بَرْنامَج,noun,programs
175,202,عديمة,عَدِيم,adj,without;devoid_of
175,203,الفائدة,فائِدَة,noun,benefit;use
175,204,لكن,لٰكِنَّ,verb_pseudo,"But,_however,_yet,_still,_nevertheless,_on_the_other_hand"
175,205,الكثير,كَثِير,adj,many;much;numerous
175,206,من,مِن,prep,from
175,207,الأشخاص,شَخْص,noun,individuals;persons
175,208,يستغلون,ٱِسْتَغَلّ,verb,be_exploited;be_taken_advantage_of
175,209,حساباتهم,حِساب,noun,invoice;expense;account
175,210,في,فِي,prep,in
175,211,نشر,نَشْر,noun,spreading;propagation
175,212,النصائح,نَصِيحَة,noun,advice;words_of_advice
175,213,وتوعية,تَوْعِيَة,noun,making_aware;enlightening;raising_awareness
175,214,المجتمع,مُجْتَمَع,noun,society
175,215,.,.,punc,.
175,216,في,فِي,prep,in
175,217,النهاية,نِهايَة,noun,end;termination
175,218,لا,لا,part_neg,no;not;non-
175,219,يمكننا,أَمْكَن,verb,be_possible;make_possible_for
175,220,الحكم,حُكْم,noun,judgment;decision;verdict
175,221,على,عَلَى,prep,on;above
175,222,الكتاب,كِتاب,noun,book
175,223,من,مِن,prep,from
175,224,عنوانه,عُنْوان,noun,title;headline
175,225,",",",",punc,","
175,226,أي,أَيْ,part,that_is_to_say
175,227,ليس,لَيْسَ,verb,not_be
175,228,بسبب,سَبَب,noun,because_of;due_to
175,229,موقف,مَوْقِف,noun,position
175,230,أو,أَوْ,conj,"Or,_if_not,_unless,_except_if,_except_when"
175,231,قصة,قِصَّة,noun,story
175,232,أحكم,حَكَم,verb,be_rule;be_governed
175,233,على,عَلَى,prep,on;above
175,234,البرنامج,بَرْنامَج,noun,program
175,235,أنه,أَنَّ,conj_sub,that
175,236,سيئ,سَيِّء,adj,bad
175,237,",",",",punc,","
175,238,فكل,كُلّ,noun_quant,"all,_entire,_every,_whole"
175,239,الأشياء,شَيْء,noun,things
175,240,لها,لِ,prep,"to/for_+_it/them/her_(it/she_has,_they_have)"
175,241,إيجابياتها,إِيجابِيّ,noun,positive_aspects;good_points
175,242,وسلبياتها,سَلْبِيَّة,noun,negativism
175,243,.,.,punc,.
175,244,شكرا,شُكْر,noun,thank_you;thanks
175,245,.,.,punc,.
176,0,وسائل,وَسِيلَة,noun,means;devices;instruments
176,1,التواصل,تَواصُل,noun,continuity;continuation
176,2,الاجتماعي,ٱِجْتِماعِيّ,adj,social
176,3,لها,لِ,prep,"to/for_+_it/them/her_(it/she_has,_they_have)"
176,4,مخاطر,مَخاطِر,noun,dangers;perils;adventures
176,5,وأضرار,ضَرَر,noun,damages;injuries;harm
176,6,كثيرة,كَثِير,adj,many;much;numerous
176,7,منها,مِن,prep,from
176,8,ضعف,ضُعْف,noun,weakness;impotence
176,9,النظر,نَظَر,noun,view;look;seeing;eye-sight
176,10,والكسل,كَسَل,noun,laziness;negligence
176,11,وعدم,عَدَم,noun,absence_of;lack_of;not;non-
176,12,التواصل,تَواصُل,noun,continuity;continuation
176,13,مع,مَع,noun,something_with
176,14,أفراد,فَرْد,noun,individuals
176,15,العائلة,عائِلَة,noun,family;household
176,16,.,.,punc,.
176,17,الكثير,كَثِير,adj,many;much;numerous
176,18,من,مِن,prep,from
176,19,الناس,ناس,noun,people
176,20,لا,لا,part_neg,no;not;non-
176,21,يشعرون,شَعَر,verb,feel;be_aware
176,22,أن,أَنَّ,conj_sub,that
176,23,وسائل,وَسِيلَة,noun,means;devices;instruments
176,24,التواصل,تَواصُل,noun,continuity;continuation
176,25,الاجتماعي,ٱِجْتِماعِيّ,adj,social
176,26,لها,لِ,prep,"to/for_+_it/them/her_(it/she_has,_they_have)"
176,27,مخاطر,مَخاطِر,noun,dangers;perils;adventures
176,28,عليهم,عَلَى,prep,on;above
176,29,وعلى,عَلَى,prep,on;above
176,30,الذين,الَّذِي,pron_rel,who;whom_[pl.]
176,31,حولهم,حَوْل,noun,about;around;concerning
176,32,.,.,punc,.
176,33,النظر,نَظَر,noun,view;look;seeing;eye-sight
176,34,يعد,عَدّ,verb,be_counted;be_considered;be_deemed
176,35,من,مِن,prep,from
176,36,أهم,أَهَمّ,adj_comp,more/most_important
176,37,الحواس,حاسَّة,noun,senses
176,38,لدى,لَدَى,noun,with;by
176,39,الإنسان,إِنْسان,noun,human_being
176,40,",",",",punc,","
176,41,فالنظر,نَظَر,noun,view;look;seeing;eye-sight
176,42,شيء,شَيْء,noun,something;thing
176,43,ثمين,ثَمِين,adj,costly;precious
176,44,.,.,punc,.
176,45,الكثير,كَثِير,adj,many;much;numerous
176,46,من,مِن,prep,from
176,47,المراهقين,مُراهِق,noun,adolescent
176,48,يجلسون,جَلَس,verb,sit
176,49,أمام,أَمام,noun,front;forward
176,50,الهاتف,هاتِف,noun,shouting;calling
176,51,أو,أَوْ,conj,"Or,_if_not,_unless,_except_if,_except_when"
176,52,الحاسوب,حاسُوب,noun,computer
176,53,لساعات,ساعَة,noun,clocks;watches;timepieces
176,54,طويلة,طَوِيل,adj,tall;long
176,55,دون,دُون,noun,without;beneath;underneath;inferior;poor
176,56,الشعور,شُعُور,noun,feeling;sentiment;awareness
176,57,بمرور,مُرُور,noun,going_(through);passing_(by)
176,58,الوقت,وَقْت,noun,time;moment;period_of_time
176,59,",",",",punc,","
176,60,فيبدأ,بَدَأ,verb,start;begin
176,61,النظر,نَظَر,noun,view;look;seeing;eye-sight
176,62,بالضعف,ضُعْف,noun,weakness;impotence
176,63,وتتعب,تَعِب,verb,be_tired;work_hard
176,64,الأعين,عَيْن,noun,eyes
176,65,من,مِن,prep,from
176,66,الضوء,ضَوْء,noun,light
176,67,وتحمر,ٱِحْمَرّ,verb,turn_red;blush
176,68,",",",",punc,","
176,69,تطلب,طَلَب,verb,be_requested
176,70,الأعين,عَيْن,noun,eyes
176,71,الراحة,راحَة,noun,palm_of_the_hand
176,72,.,.,punc,.
176,73,يجهل,جَهِل,verb,ignore
176,74,المراهقون,مُراهِق,noun,adolescent
176,75,ذلك,ذٰلِكَ,pron_dem,that
176,76,ولا,لا,part_neg,no;not;non-
176,77,يهتمون,ٱِهْتَمّ,verb,be_concerned;be_interested
176,78,لضعف,ضُعْف,noun,weakness;impotence
176,79,النظر,نَظَر,noun,view;look;seeing;eye-sight
176,80,",",",",punc,","
176,81,فيجلسون,جَلَس,verb,sit
176,82,أمام,أَمام,noun,front;forward
176,83,الهاتف,هاتِف,noun,shouting;calling
176,84,لساعات,ساعَة,noun,clocks;watches;timepieces
176,85,طويلة,طَوِيل,adj,tall;long
176,86,",",",",punc,","
176,87,بعد,بَعْد,noun,after
176,88,ذلك,ذٰلِكَ,pron_dem,that
176,89,يلبسون,لَبِس,verb,put_on;wear;dress
176,90,النظارة,نَظّارَة,noun,eyeglasses;binoculars
176,91,الطبية,طِبِّيّ,adj,medical
176,92,ويجلسون,جَلَس,verb,sit
176,93,على,عَلَى,prep,on;above
176,94,مواقع,مَوْقِع,noun,positions;locations;sites
176,95,التواصل,تَواصُل,noun,continuity;continuation
176,96,الاجتماعي,ٱِجْتِماعِيّ,adj,social
176,97,لأنهم,أَنَّ,conj_sub,for_+_that
176,98,يظنون,ظَنّ,verb,think;believe;presume
176,99,أن,أَنْ,conj_sub,"That,_to"
176,100,نظرهم,نَظَر,noun,view;look;seeing;eye-sight
176,101,لن,لَنْ,part_neg,"not,_never,_nevermore"
176,102,يضعف,ضَعُف,verb,become_weak;abate;wane
176,103,مرة,مَرَّة,noun,occasion;time;moment
176,104,أخرى,آخَر,adj,other;another
176,105,.,.,punc,.
176,106,الكسل,كَسَل,noun,laziness;negligence
176,107,يعد,عَدّ,verb,be_counted;be_considered;be_deemed
176,108,من,مِن,prep,from
176,109,أسوأ,أَسْوَأ,adj_comp,worse/worst
176,110,الصفات,صِفَة,noun,attributes;characteristics;features
176,111,لدى,لَدَى,noun,with;by
176,112,الإنسان,إِنْسان,noun,human_being
176,113,.,.,punc,.
176,114,العديد,عَدِيد,adj,numerous;many
176,115,من,مِن,prep,from
176,116,الناس,ناس,noun,people
176,117,يجلسون,جَلَس,verb,sit
176,118,على,عَلَى,prep,on;above
176,119,السرير,سَرِير,noun,bed;couch
176,120,أمام,أَمام,noun,front;forward
176,121,الهاتف,هاتِف,noun,shouting;calling
176,122,يتصفحون,تَصَفَّح,verb,page_through;examine;read
176,123,مواقع,مَوْقِع,noun,positions;locations;sites
176,124,التواصل,تَواصُل,noun,continuity;continuation
176,125,الاجتماعي,ٱِجْتِماعِيّ,adj,social
176,126,",",",",punc,","
176,127,لا,لا,part_neg,no;not;non-
176,128,يتحركون,تَحَرَّك,verb,move;get_moving;be_set_in_motion
176,129,من,مِن,prep,from
176,130,مقعدهم,مَقْعَد,noun,seat
176,131,.,.,punc,.
176,132,هذه,هٰذا,pron_dem,this/these
176,133,العادة,عادَة,noun,habit;custom;practice
176,134,خطرة,خَطِر,adj,serious;dangerous;critical
176,135,للجسم,جِسْم,noun,body;form
176,136,وعلى,عَلَى,prep,on;above
176,137,صحة,صِحَّة,noun,authenticity;truth;correctness
176,138,الإنسان,إِنْسان,noun,human_being
176,139,",",",",punc,","
176,140,فالجسم,جِسْم,noun,body;form
176,141,يحتاج,ٱِحْتاج,verb,need;want
176,142,إلى,إِلَى,prep,to;towards
176,143,الحركة,حَرَكَة,noun,movement;activity;organization
176,144,والمشي,مَشْي,noun,going;walking
176,145,أو,أَوْ,conj,"Or,_if_not,_unless,_except_if,_except_when"
176,146,الرياضة,رِياضَة,noun,sport;physical_exercise
176,147,.,.,punc,.
176,148,فخطر,خَطَر,noun,danger;threat;menace
176,149,جدا,جِدّ,noun,very;much
176,150,على,عَلَى,prep,on;above
176,151,الجسم,جِسْم,noun,body;form
176,152,أن,أَنْ,conj_sub,"That,_to"
176,153,يجلس,جَلَس,verb,sit
176,154,في,فِي,prep,in
176,155,نفس,نَفْس,noun,same;self
176,156,الموضع,مَوْضِع,noun,object;subject;focus
176,157,لساعات,ساعَة,noun,clocks;watches;timepieces
176,158,أو,أَوْ,conj,"Or,_if_not,_unless,_except_if,_except_when"
176,159,يوم,يَوْم,noun,today
176,160,كامل,كامِل,adj,complete;full;integral
176,161,فيمرضون,مَرِض,verb,become_ill
176,162,ويتعب,تَعِب,verb,be_tired;work_hard
176,163,جسمهم,جِسْم,noun,body;form
176,164,.,.,punc,.
176,165,التواصل,تَواصُل,noun,continuity;continuation
176,166,مع,مَع,noun,something_with
176,167,أفراد,فَرْد,noun,individuals
176,168,العائلة,عائِلَة,noun,family;household
176,169,والجلوس,جُلُوس,noun,sitting
176,170,معهم,مَع,noun,something_with
176,171,يجلب,جَلَب,verb,bring;attract
176,172,السعادة,سَعادَة,noun,His/Her_Excellency
176,173,للإنسان,إِنْسان,noun,human_being
176,174,",",",",punc,","
176,175,لكن,لٰكِنْ,conj,"But,_however,_yet,_still,_nevertheless,_on_the_other_hand"
176,176,إذا,إِذا,conj_sub,"If,_whether,_when,_whenever"
176,177,انعزل,ٱِنْعَزَل,verb,be_separate;be_dissociated
176,178,الإنسان,إِنْسان,noun,human_being
176,179,في,فِي,prep,in
176,180,غرفته,غُرْفَة,noun,room;chamber
176,181,مع,مَع,noun,something_with
176,182,حاسوبه,حاسُوب,noun,computer
176,183,وهاتفه,هاتِف,noun,shouting;calling
176,184,لن,لَنْ,part_neg,"not,_never,_nevermore"
176,185,يتذكر,تَذَكَّر,verb,remember
176,186,أهله,أَهْل,noun,family;people
176,187,وأفراد,فَرْد,noun,individuals
176,188,عائلته,عائِلَة,noun,family;household
176,189,.,.,punc,.
176,190,ذات,ذات,noun,same;self;essence
176,191,يوم,يَوْم,noun,today
176,192,قالت,قال,verb,said
176,193,لي,لِ,prep,to/for_+_me_(I_have)
176,194,فتاة,فَتاة,noun,young_girl
176,195,قصتها,قِصَّة,noun,story
176,196,مع,مَع,noun,something_with
176,197,مواقع,مَوْقِع,noun,positions;locations;sites
176,198,التواصل,تَواصُل,noun,continuity;continuation
176,199,الاجتماعي,ٱِجْتِماعِيّ,adj,social
176,200,وكيف,كَيْفَ,adv_interrog,how
176,201,أثرت,أَثَّر,verb,affect;influence
176,202,على,عَلَى,prep,on;above
176,203,حياتها,حَياة,noun,life
176,204,مع,مَع,noun,something_with
176,205,أهلها,أَهْل,noun,family;people
176,206,.,.,punc,.
176,207,قالت,قال,verb,said
176,208,الفتاة,فَتاة,noun,young_girl
176,209,أنها,أَنَّ,conj_sub,that
176,210,كانت,كان,verb,be;was;were
176,211,تجلس,جَلَس,verb,sit
176,212,ساعات,ساعَة,noun,clocks;watches;timepieces
176,213,طويلة,طَوِيل,adj,tall;long
176,214,في,فِي,prep,in
176,215,غرفتها,غُرْفَة,noun,room;chamber
176,216,على,عَلَى,prep,on;above
176,217,هاتفها,هاتِف,noun,shouting;calling
176,218,",",",",punc,","
176,219,لا,لا,part_neg,no;not;non-
176,220,تتحرك,تَحَرَّك,verb,move;get_moving;be_set_in_motion
176,221,من,مِن,prep,from
176,222,مقعدها,مَقْعَد,noun,seat
176,223,ولا,لا,part_neg,no;not;non-
176,224,تخرج,خَرَج,verb,go_out;exit;leave
176,225,مع,مَع,noun,something_with
176,226,أهلها,أَهْل,noun,family;people
176,227,",",",",punc,","
176,228,كانت,كان,verb,be;was;were
176,229,منعزلة,مُنْعَزِل,adj,isolated;sporadic
176,230,عن,عَن,prep,"(away)_from,_off,_about,_on,_over"
176,231,حياتها,حَياة,noun,life
176,232,الاجتماعية,ٱِجْتِماعِيّ,adj,social
176,233,",",",",punc,","
176,234,فذات,ذات,noun,same;self;essence
176,235,يوم,يَوْم,noun,today
176,236,سمعت,سَمِع,verb,be_heard;be_listened_to
176,237,أهلها,أَهْل,noun,family;people
176,238,في,فِي,prep,in
176,239,غرفة,غُرْفَة,noun,room;chamber
176,240,المعيشة,مَعِيشَة,noun,livelihood
176,241,يضحكون,ضَحِك,verb,be_laughd_at
176,242,ويستمتعون,ٱِسْتَمْتَع,verb,enjoy;relish
176,243,بوقتهم,وَقْت,noun,time;moment;period_of_time
176,244,مع,مَع,noun,something_with
176,245,بعض,بَعْض,noun_quant,"some,_a_few,_little,_part"
176,246,",",",",punc,","
176,247,وقالت,قال,verb,said
176,248,أنها,أَنَّ,conj_sub,that
176,249,سترجع,رَجَع,verb,return
176,250,بعد,بَعْد,noun,after
176,251,ساعة,ساعَة,noun,clock;watch;timepiece
176,252,.,.,punc,.
176,253,مرت,مَرّ,verb,pass;go_through
176,254,الساعة,ساعَة,noun,clock;watch;timepiece
176,255,",",",",punc,","
176,256,خرجت,خَرَج,verb,go_out;exit;leave
176,257,الفتاة,فَتاة,noun,young_girl
176,258,لأهلها,أَهْل,noun,family;people
176,259,لكن,لٰكِنْ,conj,"But,_however,_yet,_still,_nevertheless,_on_the_other_hand"
176,260,انصدمت,اِنْصَدَم,verb,be_shocked;get_shocked;be_hit;get_hit;be_bumped;get_bumped
176,261,عندما,عِنْد,noun,the_time_when_+_[def.acc.]_+_that
176,262,رأت,رَأَى,verb,see;think;believe
176,263,أن,أَنَّ,conj_sub,that
176,264,أهلها,أَهْل,noun,family;people
176,265,قد,قَدْ,part_verb,"may,_might,_perhaps,_maybe,_possibly,_probably"
176,266,ذهبوا,ذَهَب,verb,go;depart
176,267,إلى,إِلَى,prep,to;towards
176,268,النوم,نَوْم,noun,sleep
176,269,",",",",punc,","
176,270,فأدركت,أَدْرَك,verb,comprehend;realize
176,271,بعدها,بَعْد,noun,after
176,272,أنها,أَنَّ,conj_sub,that
176,273,إذا,إِذا,conj_sub,"If,_whether,_when,_whenever"
176,274,لم,لَمْ,part_neg,did_not
176,275,تغير,غَيَّر,verb,change;modify
176,276,نمط,نَمَط,noun,type;kind;manner;form
176,277,حياتها,حَياة,noun,life
176,278,سوف,سَوْفَ,part_fut,will;shall
176,279,تكون,كان,verb,be
176,280,وحيدة,وَحِيد,adj,only;sole;alone;exclusive
176,281,لا,لا,part_neg,no;not;non-
176,282,أحد,أَحَد,noun,one_(of);someone;anyone;no-one
176,283,يسأل,سَأَل,verb,ask;inquire;request
176,284,أو,أَوْ,conj,"Or,_if_not,_unless,_except_if,_except_when"
176,285,يستفسر,ٱِسْتَفْسَر,verb,interrogate;demand_explanation
176,286,عنها,عَن,prep,"(away)_from,_off,_about,_on,_over"
176,287,.,.,punc,.
176,288,في,فِي,prep,in
176,289,الختام,خِتام,noun,conclusion
176,290,نستطيع,ٱِسْتَطاع,verb,be_able;be_capable
176,291,أن,أَنْ,conj_sub,"That,_to"
176,292,ندرك,أَدْرَك,verb,be_comprehended;be_realized
176,293,أن,أَنَّ,conj_sub,that
176,294,لمواقع,مَوْقِع,noun,positions;locations;sites
176,295,التواصل,تَواصُل,noun,continuity;continuation
176,296,الاجتماعي,ٱِجْتِماعِيّ,adj,social
176,297,مخاطر,مَخاطِر,noun,dangers;perils;adventures
176,298,عديدة,عَدِيد,adj,numerous;many
176,299,منها,مِن,prep,from
176,300,الكسل,كَسَل,noun,laziness;negligence
176,301,وضعف,ضُعْف,noun,weakness;impotence
176,302,النظر,نَظَر,noun,view;look;seeing;eye-sight
176,303,وعدم,عَدَم,noun,absence_of;lack_of;not;non-
176,304,التواصل,تَواصُل,noun,continuity;continuation
176,305,مع,مَع,noun,something_with
176,306,العائلة,عائِلَة,noun,family;household
176,307,وأفراد,فَرْد,noun,individuals
176,308,الأسرة,أُسْرَة,noun,family;community
176,309,.,.,punc,.
176,310,هناك,هُناكَ,adv,there
176,311,الكثير,كَثِير,adj,many;much;numerous
176,312,من,مِن,prep,from
176,313,العادات,عادَة,noun,customs;practices;habits
176,314,الخطرة,خَطِر,adj,serious;dangerous;critical
176,315,التي,الَّذِي,pron_rel,which;who;whom_[fem.sg.]
176,316,لم,لَمْ,part_neg,did_not
176,317,أتكلم,تَكَلَّم,verb,speak;talk;discuss
176,318,عنها,عَن,prep,"(away)_from,_off,_about,_on,_over"
176,319,",",",",punc,","
176,320,لكن,لٰكِنْ,conj,"But,_however,_yet,_still,_nevertheless,_on_the_other_hand"
176,321,بالنسبة,نِسْبَة,noun,ratio;rate;percentage_figure
176,322,لي,لِ,prep,to/for_+_me_(I_have)
176,323,أن,أَنَّ,conj_sub,that
176,324,هذه,هٰذا,pron_dem,this/these
176,325,الثلاثة,ثَلاث,noun_num,three
176,326,مخاطر,مَخاطِر,noun,dangers;perils;adventures
176,327,أهمها,أَهَمّ,adj_comp,more/most_important
176,328,.,.,punc,.
177,0,التواصل,تَواصُل,noun,continuity;continuation
177,1,أصبح,أَصْبَح,verb,become;begin;start
177,2,جزءا,جُزْء,noun,section;piece;portion;part;fraction
177,3,لا,لا,part_neg,no;not;non-
177,4,يتجزأ,تَجَزَّأ,verb,be_divided;be_separated
177,5,من,مِن,prep,from
177,6,حياتنا,حَياة,noun,life
177,7,اليومية,يَوْمِيّ,adj,daily
177,8,.,.,punc,.
177,9,مع,مَع,noun,something_with
177,10,تطور,تَطَوُّر,noun,progress;development
177,11,التكنولوجيا,تِكْنُولُوجِيا,noun,technology
177,12,وتوفر,تَوَفُّر,noun,availability;abundance;existence
177,13,الإنترنت,إِنْتِرْنِت,noun_prop,Internet
177,14,لكافة,كافَّة,noun_quant,all
177,15,الناس,ناس,noun,people
177,16,في,فِي,prep,in
177,17,أنحاء,نَحْو,noun,areas
177,18,العالم,عالَم,noun,world
177,19,ساهم,ساهَم,verb,participate;contribute
177,20,ذلك,ذٰلِكَ,pron_dem,that
177,21,في,فِي,prep,in
177,22,التأثير,تَأْثِير,noun,effect;influence;impact
177,23,على,عَلَى,prep,on;above
177,24,فئة,فِئَة,noun,faction;party
177,25,كبيرة,كَبِير,adj,large;great;important;major;senior
177,26,من,مِن,prep,from
177,27,الناس,ناس,noun,people
177,28,من,مِن,prep,from
177,29,مختلف,مُخْتَلِف,adj,different;various
177,30,الأعمار,عُمْر,noun,ages;age_groups
177,31,",",",",punc,","
177,32,ولا,لا,part_neg,no;not;non-
177,33,سيما,سِيَّما,adv,especially
177,34,المراهقون,مُراهِق,noun,adolescent
177,35,الذين,الَّذِي,pron_rel,who;whom_[pl.]
177,36,يكثرون,أَكْثَر,verb,be_increased;be_done_frequently
177,37,في,فِي,prep,in
177,38,استخدامهم,ٱِسْتِخْدام,noun,usage;using;utilization
177,39,لتلك,ذٰلِكَ,pron_dem,that;those
177,40,الأجهزة,جِهاز,noun,machines;equipment;devices;appliances
177,41,للتواصل,تَواصُل,noun,continuity;continuation
177,42,ومتابعة,مُتابَعَة,noun,pursuit;continuation
177,43,المشاهير,مَشْهُور,noun,celebrities;luminaries
177,44,أو,أَوْ,conj,"Or,_if_not,_unless,_except_if,_except_when"
177,45,للتحدث,تَحَدُّث,noun,discussion;speaking
177,46,مع,مَع,noun,something_with
177,47,أصدقائهم,صَدِيق,noun,friends
177,48,.,.,punc,.
177,49,ونعلم,عَلِم,verb,be_known;be_found_out
177,50,أن,أَنَّ,conj_sub,that
177,51,وسائل,وَسِيلَة,noun,means;devices;instruments
177,52,التواصل,تَواصُل,noun,continuity;continuation
177,53,الاجتماعي,ٱِجْتِماعِيّ,adj,social
177,54,لديها,لَدَى,noun,with;by
