sentence_index,word_index,word,gold_lex,gold_pos
3585,11,إلى,إِلَى,prep
3585,12,طعام,طَعام,noun
3585,13,غير,غَيْر,noun
3585,14,نظرين,نَظِرِين,noun
3585,15,إنىه,آنِيّ,adj
3585,16,ولكن,لٰكِنْ,conj
3585,17,إذا,إِذا,conj_sub
3585,18,دعيتم,دَعا,verb
3585,19,فادخلوا,دَخَل,verb
3585,20,فإذا,إِذا,conj_sub
3585,21,طعمتم,طَعِم,verb
3585,22,فانتشروا,ٱِنْتَشَر,verb
3585,23,ولا,لا,part_neg
3585,24,مستنسين,مُسْتَـْنِسِين,noun
3585,25,لحديث,حَدِيث,noun
3585,26,إن,إِنَّ,verb_pseudo
3585,27,ذلكم,ذٰلِكَ,pron_dem
3585,28,كان,كان,verb
3585,29,يؤذى,آذَى,verb
3585,30,النبى,نَبِيّ,noun
3585,31,فيستحى,ٱِسْتَحْيَى,verb
3585,32,منكم,مِن,prep
3585,33,والله,اللّٰه,noun_prop
3585,34,لا,لا,part_neg
3585,35,يستحى,ٱِسْتَحْيَى,verb
3585,36,من,مِن,prep
3585,37,الحق,حَقّ,noun
3585,38,وإذا,إِذا,conj_sub
3585,39,سألتموهن,سَأَل,verb
3585,40,متعا,مَتَع,verb
3585,41,فسلوهن,سَلّ,verb
3585,42,من,مِن,prep
3585,43,وراء,وَراء,noun
3585,44,حجاب,حِجاب,noun
3585,45,ذلكم,ذٰلِكَ,pron_dem
3585,46,أطهر,أَطْهَر,noun
3585,47,لقلوبكم,قَلْب,noun
3585,48,وقلوبهن,قَلْب,noun
3585,49,وما,ما,part_neg
3585,50,كان,كان,verb
3585,51,لكم,لِ,prep
3585,52,أن,أَنْ,conj_sub
3585,53,تؤذوا,آذَى,verb
3585,54,رسول,رَسُول,noun
3585,55,الله,اللّٰه,noun_prop
3585,56,ولا,لا,part_neg
3585,57,أن,أَنْ,conj_sub
3585,58,تنكحوا,نَكَح,verb
3585,59,أزوجه,زَوَّج,verb
3585,60,من,مِن,prep
3585,61,بعده,بَعْد,noun
3585,62,أبدا,أَبَد,noun
3585,63,إن,إِنَّ,verb_pseudo
3585,64,ذلكم,ذٰلِكَ,pron_dem
3585,65,كان,كان,verb
3585,66,عند,عِنْد,noun
3585,67,الله,اللّٰه,noun_prop
3585,68,عظيما,عَظِيم,adj
3586,0,إن,إِنْ,conj_sub
3586,1,تبدوا,بَدا,verb
3586,2,شيا,شَيّ,noun
3586,3,أو,أَوْ,conj
3586,4,تخفوه,أَخْفَى,verb
3586,5,فإن,إِنَّ,verb_pseudo
3586,6,الله,اللّٰه,noun_prop
3586,7,كان,كان,verb
3586,8,بكل,كُلّ,noun_quant
3586,9,شىء,شَيْء,noun
3586,10,عليما,عَلِيم,noun
3587,0,لا,لا,part_neg
3587,1,جناح,جُناح,noun
3587,2,عليهن,عَلَى,prep
3587,3,فى,فِي,prep
3587,4,آبائهن,أَب,noun
3587,5,ولا,لا,part_neg
3587,6,أبنائهن,ٱِبْن,noun
3587,7,ولا,لا,part_neg
3587,8,إخونهن,أَخ,noun
3587,9,ولا,لا,part_neg
3587,10,أبناء,ٱِبْن,noun
3587,11,إخونهن,أَخ,noun
3587,12,ولا,لا,part_neg
3587,13,أبناء,ٱِبْن,noun
3587,14,أخوتهن,أَخ,noun
3587,15,ولا,لا,part_neg
3587,16,نسائهن,نِساء,noun
3587,17,ولا,لا,part_neg
3587,18,ما,ما,pron_rel
3587,19,ملكت,مَلَك,verb
3587,20,أيمنهن,يَمِين,noun
3587,21,واتقين,ٱِتَّقَى,verb
3587,22,الله,اللّٰه,noun_prop
3587,23,إن,إِنَّ,verb_pseudo
3587,24,الله,اللّٰه,noun_prop
3587,25,كان,كان,verb
3587,26,على,عَلَى,prep
3587,27,كل,كُلّ,noun_quant
3587,28,شىء,شَيْء,noun
3587,29,شهيدا,شَهِيد,adj
3588,0,إن,إِنَّ,verb_pseudo
3588,1,الله,اللّٰه,noun_prop
3588,2,وملئكته,مَلَك,noun
3588,3,يصلون,صَلَّى,verb
3588,4,على,عَلَى,prep
3588,5,النبى,نَبِيّ,noun
3588,6,يأيها,ياي,noun
3588,7,الذين,الَّذِي,pron_rel
3588,8,آمنوا,أَمَّن,verb
3588,9,صلوا,صَلَّى,verb
3588,10,عليه,عَلَى,prep
3588,11,وسلموا,سَلَّم,verb
3588,12,تسليما,تَسْلِيم,noun
3589,0,إن,إِنَّ,verb_pseudo
3589,1,الذين,الَّذِي,pron_rel
3589,2,يؤذون,آذَى,verb
3589,3,الله,اللّٰه,noun_prop
3589,4,ورسوله,رَسُول,noun
3589,5,لعنهم,لَعَن,verb
3589,6,الله,اللّٰه,noun_prop
3589,7,فى,فِي,prep
3589,8,الدنيا,دُنْيا,noun
3589,9,والآخرة,آخَر,adj
3589,10,وأعد,أَعَدّ,verb
3589,11,لهم,لِ,prep
3589,12,عذابا,عَذاب,noun
3589,13,مهينا,مُهِين,adj
3590,0,والذين,الَّذِي,pron_rel
3590,1,يؤذون,آذَى,verb
3590,2,المؤمنين,مُؤْمِن,noun
3590,3,والمؤمنت,مُّؤْمِنَت,noun
3590,4,بغير,غَيْر,noun
3590,5,ما,ما,pron_rel
3590,6,اكتسبوا,ٱِكْتَسَب,verb
3590,7,فقد,قَدْ,part_verb
3590,8,احتملوا,ٱِحْتَمَل,verb
3590,9,بهتنا,بُهْت,noun
3590,10,وإثما,إِثْم,noun
3590,11,مبينا,مُبِين,adj
3591,0,يأيها,ياي,noun
3591,1,النبى,نَبِيّ,noun
3591,2,قل,قال,verb
3591,3,لأزوجك,زَوَّج,verb
3591,4,وبناتك,بِنْت,noun
3591,5,ونساء,نِساء,noun
3591,6,المؤمنين,مُؤْمِن,noun
3591,7,يدنين,دَنا,verb
3591,8,عليهن,عَلَى,prep
3591,9,من,مِن,prep
3591,10,جلبيبهن,جَلَبِيب,noun
3591,11,ذلك,ذٰلِكَ,pron_dem
3591,12,أدنى,أَدْنَى,noun
3591,13,أن,أَنْ,conj_sub
3591,14,يعرفن,عَرَف,verb
3591,15,فلا,لا,part_neg
3591,16,يؤذين,آذَى,verb
3591,17,وكان,كان,verb
3591,18,الله,اللّٰه,noun_prop
3591,19,غفورا,غَفُور,adj
3591,20,رحيما,رَحِيم,adj
3592,0,لئن,إِنْ,conj_sub
3592,1,لم,لَمْ,part_neg
3592,2,ينته,ٱِنْتَهَى,verb
3592,3,المنفقون,مُنَفِقُون,noun
3592,4,والذين,الَّذِي,pron_rel
3592,5,فى,فِي,prep
3592,6,قلوبهم,قَلْب,noun
3592,7,مرض,مَرَض,noun
3592,8,والمرجفون,مُرْجِفُون,noun
3592,9,فى,فِي,prep
3592,10,المدينة,مَدِينَة,noun_prop
3592,11,لنغرينك,أَغْرَيْ,verb
3592,12,بهم,بِ,prep
3592,13,ثم,ثُمَّ,conj
3592,14,لا,لا,part_neg
3592,15,يجاورونك,يُجَاوِرُ,verb
3592,16,فيها,فِي,prep
3592,17,إلا,إِلّا,part_restrict
3592,18,قليلا,قَلِيل,adj
3593,0,ملعونين,مَلْعُون,adj
3593,1,أينما,أَيْنآمَا,noun
3593,2,ثقفوا,ثَقِف,verb
3593,3,أخذوا,أَخَذ,verb
3593,4,وقتلوا,قَتَّل,verb
3593,5,تقتيلا,تَقْتِيل,noun
3594,0,سنة,سُنَّة,noun
3594,1,الله,اللّٰه,noun_prop
3594,2,فى,فِي,prep
3594,3,الذين,الَّذِي,pron_rel
3594,4,خلوا,خَلا,verb
3594,5,من,مِن,prep
3594,6,قبل,قَبْل,noun
3594,7,ولن,لَنْ,part_neg
3594,8,تجد,وَجَد,verb
3594,9,لسنة,سُنَّة,noun
3594,10,الله,اللّٰه,noun_prop
3594,11,تبديلا,تَبْدِيل,noun
3595,0,يسلك,سَلَك,verb
3595,1,الناس,ناس,noun
3595,2,عن,عَن,prep
3595,3,الساعة,ساعَة,noun
3595,4,قل,قال,verb
3595,5,إنما,إِنَّ,verb_pseudo
3595,6,علمها,عِلْم,noun
3595,7,عند,عِنْد,noun
3595,8,الله,اللّٰه,noun_prop
3595,9,وما,ما,pron_rel
3595,10,يدريك,أَدْرَى,verb
3595,11,لعل,لَعَلَّ,verb_pseudo
3595,12,الساعة,ساعَة,noun
3595,13,تكون,كان,verb
3595,14,قريبا,قَرِيب,adj
3596,0,إن,إِنَّ,verb_pseudo
3596,1,الله,اللّٰه,noun_prop
3596,2,لعن,لَعَن,verb
3596,3,الكفرين,كَفَر,noun
3596,4,وأعد,أَعَدّ,verb
3596,5,لهم,لِ,prep
3596,6,سعيرا,سَعِير,noun
3597,0,خلدين,خَلِد,noun
3597,1,فيها,فِي,prep
3597,2,أبدا,أَبَد,noun
3597,3,لا,لا,part_neg
3597,4,يجدون,وَجَد,verb
3597,5,وليا,وَلِيّ,noun
3597,6,ولا,لا,part_neg
3597,7,نصيرا,نَصِير,noun
3598,0,يوم,يَوْم,noun
3598,1,تقلب,قَلَّب,verb
3598,2,وجوههم,وَجْه,noun
3598,3,فى,فِي,prep
3598,4,النار,نار,noun
3598,5,يقولون,قال,verb
3598,6,يليتنا,لَيْت,verb_pseudo
3598,7,أطعنا,أَطاع,verb
3598,8,الله,اللّٰه,noun_prop
3598,9,وأطعنا,أَطاع,verb
3598,10,الرسولا,رَسُول,noun
3599,0,وقالوا,قال,verb
3599,1,ربنا,رَبّ,noun
3599,2,إنا,إِنّ,verb_pseudo
3599,3,أطعنا,أَطاع,verb
3599,4,سادتنا,سَيِّد,noun
3599,5,وكبراءنا,كَبِير,adj
3599,6,فأضلونا,أَضَلّ,verb
3599,7,السبيلا,سَبِيل,noun
3600,0,ربنا,رَبّ,noun
3600,1,آتهم,ٱِتَّهَم,verb
3600,2,ضعفين,ضِعْف,noun
3600,3,من,مِن,prep
3600,4,العذاب,عَذاب,noun
3600,5,والعنهم,لَعَن,verb
3600,6,لعنا,لَعْن,noun
3600,7,كبيرا,كَبِير,adj
3601,0,يأيها,ياي,noun
3601,1,الذين,الَّذِي,pron_rel
3601,2,آمنوا,أَمَّن,verb
3601,3,لا,لا,part_neg
3601,4,تكونوا,كان,verb
3601,5,كالذين,الَّذِي,pron_rel
3601,6,آذوا,آذَى,verb
3601,7,موسى,مُوسَى,noun_prop
3601,8,فبرأه,بَرَّأ,verb
3601,9,الله,اللّٰه,noun_prop
3601,10,مما,مِن,prep
3601,11,قالوا,قال,verb
3601,12,وكان,كان,verb
3601,13,عند,عِنْد,noun
3601,14,الله,اللّٰه,noun_prop
3601,15,وجيها,وَجِيه,adj
3602,0,يأيها,ياي,noun
3602,1,الذين,الَّذِي,pron_rel
3602,2,آمنوا,أَمَّن,verb
3602,3,اتقوا,ٱِتَّقَى,verb
3602,4,الله,اللّٰه,noun_prop
3602,5,وقولوا,قال,verb
3602,6,قولا,قَوْل,noun
3602,7,سديدا,سَدِيد,adj
3603,0,يصلح,أَصْلَح,verb
3603,1,لكم,لِ,prep
3603,2,أعملكم,عَمِل,verb
3603,3,ويغفر,غَفَر,verb
3603,4,لكم,لِ,prep
3603,5,ذنوبكم,ذَنْب,noun
3603,6,ومن,مَنْ,pron_rel
3603,7,يطع,أَطاع,verb
3603,8,الله,اللّٰه,noun_prop
3603,9,ورسوله,رَسُول,noun
3603,10,فقد,قَدْ,part_verb
3603,11,فاز,فاز,verb
3603,12,فوزا,فَوْز,noun
3603,13,عظيما,عَظِيم,adj
3604,0,إنا,إِنّ,verb_pseudo
3604,1,عرضنا,عَرَض,verb
3604,2,الأمانة,أَمانَة,noun
3604,3,على,عَلَى,prep
3604,4,السموت,سَمْت,noun
3604,5,والأرض,أَرْض,noun
3604,6,والجبال,جَبَل,noun
3604,7,فأبين,أَبَى,verb
3604,8,أن,أَنْ,conj_sub
3604,9,يحملنها,حَمَل,verb
3604,10,وأشفقن,أَشْفَق,verb
3604,11,منها,مِن,prep
3604,12,وحملها,حَمَل,verb
3604,13,الإنسن,إِنسَن,noun
3604,14,إنه,إِنَّ,verb_pseudo
3604,15,كان,كان,verb
3604,16,ظلوما,ظَلُوم,adj
3604,17,جهولا,جَهُول,adj
3605,0,ليعذب,عَذَّب,verb
3605,1,الله,اللّٰه,noun_prop
3605,2,المنفقين,مُنْفَق,adj
3605,3,والمنفقت,مُنَفِقَت,noun
3605,4,والمشركين,مُشْرِك,noun
3605,5,والمشركت,مُشْرِكَت,noun
3605,6,ويتوب,تاب,verb
3605,7,الله,اللّٰه,noun_prop
3605,8,على,عَلَى,prep
3605,9,المؤمنين,مُؤْمِن,noun
3605,10,والمؤمنت,مُّؤْمِنَت,noun
3605,11,وكان,كان,verb
3605,12,الله,اللّٰه,noun_prop
3605,13,غفورا,غَفُور,adj
3605,14,رحيما,رَحِيم,adj
3606,0,الحمد,حَمْد,noun
3606,1,لله,اللّٰه,noun_prop
3606,2,الذى,الَّذِي,pron_rel
3606,3,له,لِ,prep
3606,4,ما,ما,pron_rel
3606,5,فى,فِي,prep
3606,6,السموت,سَمْت,noun
3606,7,وما,ما,pron_rel
3606,8,فى,فِي,prep
3606,9,الأرض,أَرْض,noun
3606,10,وله,لِ,prep
3606,11,الحمد,حَمْد,noun
3606,12,فى,فِي,prep
3606,13,الآخرة,آخَر,adj
3606,14,وهو,هُوَ,pron
3606,15,الحكيم,حَكِيم,adj
3606,16,الخبير,خَبِير,adj
3607,0,يعلم,عَلِم,verb
3607,1,ما,ما,pron_rel
3607,2,يلج,لَجّ,verb
3607,3,فى,فِي,prep
3607,4,الأرض,أَرْض,noun
3607,5,وما,ما,pron_rel
3607,6,يخرج,خَرَج,verb
3607,7,منها,مِن,prep
3607,8,وما,ما,pron_rel
3607,9,ينزل,نَزَل,verb
3607,10,من,مِن,prep
3607,11,السماء,سَماء,noun
3607,12,وما,ما,pron_rel
3607,13,يعرج,عَرَج,verb
3607,14,فيها,فِي,prep
3607,15,وهو,هُوَ,pron
3607,16,الرحيم,رَحِيم,adj
3607,17,الغفور,غَفُور,adj
3608,0,وقال,قال,verb
3608,1,الذين,الَّذِي,pron_rel
3608,2,كفروا,كَفَر,verb
3608,3,لا,لا,part_neg
3608,4,تأتينا,أَتَى,verb
3608,5,الساعة,ساعَة,noun
3608,6,قل,قال,verb
3608,7,بلى,بَلَى,interj
3608,8,وربى,رَبّ,noun
3608,9,لتأتينكم,تَأَتَّى,verb
3608,10,علم,عَلَم,noun
3608,11,الغيب,غَيْب,noun
3608,12,لا,لا,part_neg
3608,13,يعزب,عَزَب,verb
3608,14,عنه,عَن,prep
3608,15,مثقال,مِثْقال,noun
3608,16,ذرة,ذَرَّة,noun
3608,17,فى,فِي,prep
3608,18,السموت,سَمْت,noun
3608,19,ولا,لا,part_neg
3608,20,فى,فِي,prep
3608,21,الأرض,أَرْض,noun
3608,22,ولا,لا,part_neg
3608,23,أصغر,أَصْغَر,adj_comp
3608,24,من,مِن,prep
3608,25,ذلك,ذٰلِكَ,pron_dem
3608,26,ولا,لا,part_neg
3608,27,أكبر,أَكْبَر,adj_comp
3608,28,إلا,إِلّا,part_restrict
3608,29,فى,فِي,prep
3608,30,كتب,كِتاب,noun
3608,31,مبين,مُبِين,adj
3609,0,ليجزى,جَزَى,verb
3609,1,الذين,الَّذِي,pron_rel
3609,2,آمنوا,أَمَّن,verb
3609,3,وعملوا,عَمِل,verb
3609,4,الصلحت,صَّلِحَت,noun
3609,5,أولئك,أُولَئِك,pron_dem
3609,6,لهم,لِ,prep
3609,7,مغفرة,مَغْفِرَة,noun
3609,8,ورزق,رِزْق,noun
3609,9,كريم,كَرِيم,adj
3610,0,والذين,الَّذِي,pron_rel
3610,1,سعو,سَعَى,verb
3610,2,فى,فِي,prep
3610,3,آيتنا,أَيّ,noun_quant
3610,4,معجزين,مُعَجِزِين,noun
3610,5,أولئك,أُولَئِك,pron_dem
3610,6,لهم,لِ,prep
3610,7,عذاب,عَذاب,noun
3610,8,من,مِن,prep
3610,9,رجز,رُجْز,noun
3610,10,أليم,أَلِيم,adj
3611,0,ويرى,رَأَى,verb
3611,1,الذين,الَّذِي,pron_rel
3611,2,أوتوا,آتَى,verb
3611,3,العلم,عِلْم,noun
3611,4,الذى,الَّذِي,pron_rel
3611,5,أنزل,أَنْزَل,verb
3611,6,إليك,إِلَى,prep
3611,7,من,مِن,prep
3611,8,ربك,رَبّ,noun
3611,9,هو,هُوَ,pron
3611,10,الحق,حَقّ,noun
3611,11,ويهدى,هَدَى,verb
3611,12,إلى,إِلَى,prep
3611,13,صرط,صِراط,noun
3611,14,العزيز,عَزِيز,adj
3611,15,الحميد,حَمِيد,adj
3612,0,وقال,قال,verb
3612,1,الذين,الَّذِي,pron_rel
3612,2,كفروا,كَفَر,verb
3612,3,هل,هَلْ,part_interrog
3612,4,ندلكم,دَلّ,verb
3612,5,على,عَلَى,prep
3612,6,رجل,رَجُل,noun
3612,7,ينبئكم,نَبَّأ,verb
3612,8,إذا,إِذا,conj_sub
3612,9,مزقتم,مَزَّق,verb
3612,10,كل,كُلّ,noun_quant
3612,11,ممزق,مُمَزَّق,adj
3612,12,إنكم,إِنَّ,verb_pseudo
3612,13,لفى,فِى,prep
3612,14,خلق,خَلْق,noun
3612,15,جديد,جَدِيد,adj
3613,0,أفترى,ٱِفْتَرَى,verb
3613,1,على,عَلَى,prep
3613,2,الله,اللّٰه,noun_prop
3613,3,كذبا,كِذْب,noun
3613,4,أم,أَمْ,conj
3613,5,به,بِ,prep
3613,6,جنة,جِنَّة,noun
3613,7,بل,بَلْ,conj
3613,8,الذين,الَّذِي,pron_rel
3613,9,لا,لا,part_neg
3613,10,يؤمنون,أَمَّن,verb
3613,11,بالآخرة,آخَر,adj
3613,12,فى,فِي,prep
3613,13,العذاب,عَذاب,noun
3613,14,والضلل,ضَلَل,noun
3613,15,البعيد,بَعِيد,adj
3614,0,أفلم,لَم,part_neg
3614,1,يروا,رَأَى,verb
3614,2,إلى,إِلَى,prep
3614,3,ما,ما,pron_rel
3614,4,بين,بَيْنَ,noun
3614,5,أيديهم,يَد,noun
3614,6,وما,ما,pron_rel
3614,7,خلفهم,خَلْف,noun
3614,8,من,مِن,prep
3614,9,السماء,سَماء,noun
3614,10,والأرض,أَرْض,noun
3614,11,إن,إِنْ,conj_sub
3614,12,نشأ,شاء,verb
3614,13,نخسف,خَسَف,verb
3614,14,بهم,بِ,prep
3614,15,الأرض,أَرْض,noun
3614,16,أو,أَوْ,conj
3614,17,نسقط,سَقَط,verb
3614,18,عليهم,عَلَى,prep
3614,19,كسفا,كَسْف,noun
3614,20,من,مِن,prep
3614,21,السماء,سَماء,noun
3614,22,إن,إِنَّ,verb_pseudo
3614,23,فى,فِي,prep
3614,24,ذلك,ذٰلِكَ,pron_dem
3614,25,لآية,أَيّ,noun_quant
3614,26,لكل,كُلّ,noun_quant
3614,27,عبد,عَبْد,noun
3614,28,منيب,مُنِيب,noun
3615,0,ولقد,قَدْ,part_verb
3615,1,آتينا,أَتَى,verb
3615,2,داود,داوُد,noun_prop
3615,3,منا,مِن,prep
3615,4,فضلا,فَضْل,noun
3615,5,يجبال,جَبَل,noun
3615,6,أوبى,أَوْب,noun
3615,7,معه,مَع,noun
3615,8,والطير,طَيْر,noun
3615,9,وألنا,وَلِي,verb
3615,10,له,لِ,prep
3615,11,الحديد,حَدِيد,noun
3616,0,أن,أَنْ,conj_sub
3616,1,اعمل,عَمِل,verb
3616,2,سبغت,سَبِغَت,noun
3616,3,وقدر,قَدَّر,verb
3616,4,فى,فِي,prep
3616,5,السرد,سَرْد,noun
3616,6,واعملوا,أَعْمَل,verb
3616,7,صلحا,صُلْح,noun
3616,8,إنى,إِنّ,verb_pseudo
3616,9,بما,ما,pron_rel
3616,10,تعملون,عَمِل,verb
3616,11,بصير,بَصِير,noun
3617,0,ولسليمن,سُلَيْمَن,noun_prop
3617,1,الريح,رِيح,noun
3617,2,غدوها,غُدُوّ,noun
3617,3,شهر,شَهْر,noun
3617,4,ورواحها,رَواح,noun
3617,5,شهر,شَهْر,noun
3617,6,وأسلنا,أَسَّل,verb
3617,7,له,لِ,prep
3617,8,عين,عَيْن,noun
3617,9,القطر,قُطْر,noun
3617,10,ومن,مِن,prep
3617,11,الجن,جِنّ,noun
3617,12,من,مَنْ,pron_rel
3617,13,يعمل,عَمِل,verb
3617,14,بين,بَيْنَ,noun
3617,15,يديه,يَد,noun
3617,16,بإذن,إِذْن,noun
3617,17,ربه,رَبّ,noun
3617,18,ومن,مَنْ,pron_rel
3617,19,يزغ,زاغ,verb
3617,20,منهم,مِن,prep
3617,21,عن,عَن,prep
3617,22,أمرنا,أَمْر,noun
3617,23,نذقه,أَذاق,verb
3617,24,من,مِن,prep
3617,25,عذاب,عَذاب,noun
3617,26,السعير,سَعِير,noun
3618,0,يعملون,عَمِل,verb
3618,1,له,لِ,prep
3618,2,ما,ما,pron_rel
3618,3,يشاء,شاء,verb
3618,4,من,مِن,prep
3618,5,محريب,مَّحَرِيب,noun
3618,6,وتمثيل,تَمْثِيل,noun
3618,7,وجفان,جَفْنَة,noun
3618,8,كالجواب,جَواب,noun
3618,9,وقدور,قِدْر,noun
3618,10,راسيت,رَوَسِى,noun
3618,11,اعملوا,أَعْمَل,verb
3618,12,آل,آل,noun
3618,13,داود,داوُد,noun_prop
3618,14,شكرا,شُكْر,noun
3618,15,وقليل,قَلِيل,adj
3618,16,من,مِن,prep
3618,17,عبادى,عِباد,noun
3618,18,الشكور,شَكُور,noun
3619,0,فلما,فِيلْم,noun
3619,1,قضينا,قَضَى,verb
3619,2,عليه,عَلَى,prep
3619,3,الموت,مَوْت,noun
3619,4,ما,ما,part_neg
3619,5,دلهم,دَلّ,verb
3619,6,على,عَلَى,prep
3619,7,موته,مَوْت,noun
3619,8,إلا,إِلّا,part_restrict
3619,9,دابة,دابَّة,noun
3619,10,الأرض,أَرْض,noun
3619,11,تأكل,أَكَل,verb
3619,12,منسأته,مِنْسَأَة,noun
3619,13,فلما,فِيلْم,noun
3619,14,خر,خَرّ,verb
3619,15,تبينت,تَبَيَّن,verb
3619,16,الجن,جِنّ,noun
3619,17,أن,أَنْ,conj_sub
3619,18,لو,لَوْ,conj_sub
3619,19,كانوا,كان,verb
3619,20,يعلمون,عَلِم,verb
3619,21,الغيب,غَيْب,noun
3619,22,ما,ما,part_neg
3619,23,لبثوا,لَبِث,verb
3619,24,فى,فِي,prep
3619,25,العذاب,عَذاب,noun
3619,26,المهين,مُهِين,adj
3620,0,لقد,قَدْ,part_verb
3620,1,كان,كان,verb
3620,2,لسبإ,سَبَأ,noun_prop
3620,3,فى,فِي,prep
3620,4,مسكنهم,مَسْكَن,noun
3620,5,آية,أَيّ,noun_quant
3620,6,جنتان,جَنَّة,noun
3620,7,عن,عَن,prep
3620,8,يمين,يَمِين,noun
3620,9,وشمال,شِمال,adj
3620,10,كلوا,أَكَل,verb
3620,11,من,مِن,prep
3620,12,رزق,رِزْق,noun
3620,13,ربكم,رَبّ,noun
3620,14,واشكروا,شَكَرَ,verb
3620,15,له,لِ,prep
3620,16,بلدة,بَلْدَة,noun
3620,17,طيبة,طَيِّب,adj
3620,18,ورب,رَبّ,noun
3620,19,غفور,غَفُور,adj
3621,0,فأعرضوا,أَعْرَض,verb
3621,1,فأرسلنا,أَرْسَل,verb
3621,2,عليهم,عَلَى,prep
3621,3,سيل,سَيْل,noun
3621,4,العرم,عَرِم,noun
3621,5,وبدلنهم,بَدَّل,verb
3621,6,بجنتيهم,جَنَّة,noun
3621,7,جنتين,جَنَّة,noun
3621,8,ذواتى,ذات,noun
3621,9,أكل,أُكُل,noun
3621,10,خمط,خَمْط,adj
3621,11,وأثل,أَثْل,noun
3621,12,وشىء,شَيْء,noun
3621,13,من,مِن,prep
3621,14,سدر,سِدْر,noun
3621,15,قليل,قَلِيل,adj
3622,0,ذلك,ذٰلِكَ,pron_dem
3622,1,جزينهم,جَزَى,verb
3622,2,بما,ما,pron_rel
3622,3,كفروا,كَفَر,verb
3622,4,وهل,هَلْ,part_interrog
3622,5,نجزى,جَزَى,verb
3622,6,إلا,إِلّا,part_restrict
3622,7,الكفور,كَفُور,noun
3623,0,وجعلنا,جَعَل,verb
3623,1,بينهم,بَيْنَ,noun
3623,2,وبين,بَيْنَ,noun
3623,3,القرى,قَرْيَة,noun
3623,4,التى,الَّذِي,pron_rel
3623,5,بركنا,بَرَك,verb
3623,6,فيها,فِي,prep
3623,7,قرى,قَرْيَة,noun
3623,8,ظهرة,ظُهْر,noun
3623,9,وقدرنا,قَدَّر,verb
3623,10,فيها,فِي,prep
3623,11,السير,سَيْر,noun
3623,12,سيروا,رَأَى,verb
3623,13,فيها,فِي,prep
3623,14,ليالى,لَيْلَة,noun
3623,15,وأياما,يَوْم,noun
3623,16,آمنين,آمِن,adj
3624,0,فقالوا,قال,verb
3624,1,ربنا,رَبّ,noun
3624,2,بعد,بَعُد,verb
3624,3,بين,بَيْنَ,noun
3624,4,أسفارنا,سَفَر,noun
3624,5,وظلموا,ظَلَم,verb
3624,6,أنفسهم,نَفْس,noun
3624,7,فجعلنهم,جَعَل,verb
3624,8,أحاديث,حَدِيث,noun
3624,9,ومزقنهم,مَزَّق,verb
3624,10,كل,كُلّ,noun_quant
3624,11,ممزق,مُمَزَّق,adj
3624,12,إن,إِنَّ,verb_pseudo
3624,13,فى,فِي,prep
3624,14,ذلك,ذٰلِكَ,pron_dem
3624,15,لآيت,ءَايَة,noun
3624,16,لكل,كُلّ,noun_quant
3624,17,صبار,صَبَّار,adj
3624,18,شكور,شَكُور,noun
3625,0,ولقد,قَدْ,part_verb
3625,1,صدق,صَدَّق,verb
3625,2,عليهم,عَلَى,prep
3625,3,إبليس,إِبْلِيس,noun_prop
3625,4,ظنه,ظَنّ,noun
3625,5,فاتبعوه,ٱِتَّبَع,verb
3625,6,إلا,إِلّا,part_restrict
3625,7,فريقا,فَرِيق,noun
3625,8,من,مِن,prep
3625,9,المؤمنين,مُؤْمِن,noun
3626,0,وما,ما,part_neg
3626,1,كان,كان,verb
3626,2,له,لِ,prep
3626,3,عليهم,عَلَى,prep
3626,4,من,مِن,prep
3626,5,سلطن,سَلْطَن,verb
3626,6,إلا,إِلّا,part_restrict
3626,7,لنعلم,عَلِم,verb
3626,8,من,مَنْ,pron_rel
3626,9,يؤمن,أَمَّن,verb
3626,10,بالآخرة,آخَر,adj
3626,11,ممن,مِن,prep
3626,12,هو,هُوَ,pron
3626,13,منها,مِن,prep
3626,14,فى,فِي,prep
3626,15,شك,شَكّ,noun
3626,16,وربك,رَبّ,noun
3626,17,على,عَلَى,prep
3626,18,كل,كُلّ,noun_quant
3626,19,شىء,شَيْء,noun
3626,20,حفيظ,حَفِيظ,noun_prop
3627,0,قل,قال,verb
3627,1,ادعوا,دَعا,verb
3627,2,الذين,الَّذِي,pron_rel
3627,3,زعمتم,زَعَم,verb
3627,4,من,مِن,prep
3627,5,دون,دُون,noun
3627,6,الله,اللّٰه,noun_prop
3627,7,لا,لا,part_neg
3627,8,يملكون,مَلَك,verb
3627,9,مثقال,مِثْقال,noun
3627,10,ذرة,ذَرَّة,noun
3627,11,فى,فِي,prep
3627,12,السموت,سَمْت,noun
3627,13,ولا,لا,part_neg
3627,14,فى,فِي,prep
3627,15,الأرض,أَرْض,noun
3627,16,وما,ما,part_neg
3627,17,لهم,لِ,prep
3627,18,فيهما,فِي,prep
3627,19,من,مِن,prep
3627,20,شرك,شِرْك,noun
3627,21,وما,ما,part_neg
3627,22,له,لِ,prep
3627,23,منهم,مِن,prep
3627,24,من,مِن,prep
3627,25,ظهير,ظَهِير,noun
3628,0,ولا,لا,part_neg
3628,1,تنفع,نَفَع,verb
3628,2,الشفعة,شُفْعَة,noun
3628,3,عنده,عِنْد,noun
3628,4,إلا,إِلّا,part_restrict
3628,5,لمن,مَنْ,pron_rel
